iso_code,coal_consumption,year,color
CAN,228.959,2015,FFC000
ESP,227.983,1999,00C0FF
CAN,227.599,2014,FFC000
FRA,226.901,1989,FFFF80
ESP,224.831,1989,00C0FF
TUR,224.145,2002,8080FF
CAN,223.622,1978,FFC000
ESP,223.436,1990,00C0FF
BEL,222.937,1965,C0FF00
ESP,222.924,2001,00C0FF
THA,222.67,2018,00C000
KAZ,222.084,1999,80FF80
AUS,221.694,1968,800000
CAN,221.605,2017,FFC000
FRA,220.854,1990,FFFF80
ESP,220.586,1995,00C0FF
ESP,220.063,1994,00C0FF
PHL,219.963,2021,FF00C0
CZE,218.381,2010,80FFFF
MYS,217.847,2016,C000FF
THA,217.274,2021,00C000
ESP,216.667,1986,00C0FF
TWN,216.378,1996,FF80FF
TUR,216.353,1996,8080FF
CZE,215.944,1999,80FFFF
AUS,215.25,1967,800000
CZE,214.989,2011,80FFFF
TUR,214.608,2001,8080FF
ESP,213.469,1997,00C0FF
ESP,213.457,1993,00C0FF
FRA,213.411,1987,FFFF80
CAN,213.098,2016,FFC000
CAN,212.829,1976,FFC000
THA,212.183,2020,00C000
CAN,211.747,1979,FFC000
CZE,211.576,2009,80FFFF
ESP,211.48,1984,00C0FF
ESP,210.201,1987,00C0FF
AUS,209.389,1966,800000
ESP,209.084,1985,00C0FF
THA,208.857,2017,00C000
FRA,208.41,1988,FFFF80
ESP,208.27,2006,00C0FF
THA,208.03,2016,00C000
ESP,208.014,1983,00C0FF
THA,207.87,2014,00C000
KAZ,207.464,2000,80FF80
FRA,207.247,1992,FFFF80
CZE,206.149,2012,80FFFF
BEL,206.064,1968,C0FF00
BRA,204.981,2015,C00000
THA,204.074,2015,00C000
PHL,204.062,2020,FF00C0
ROU,203.792,1988,FFC0C0
BRA,203.77,2014,C00000
ROU,203.56,1989,FFC0C0
ESP,203.42,1998,00C0FF
BEL,203.371,1966,C0FF00
PHL,203.311,2019,FF00C0
MYS,202.296,2015,C000FF
AUS,202.028,1965,800000
VNM,201.71,2011,FF8080
PAK,200.759,2021,C0FFC0
BEL,200.69,1969,C0FF00
IDN,200.456,2002,0080FF
VNM,199.971,2013,FF8080
BEL,199.597,1967,C0FF00
TUR,199.257,1991,8080FF
TUR,198.536,1992,8080FF
THA,198.453,2019,00C000
BRA,197.908,2021,C00000
ESP,197.768,1982,00C0FF
THA,197.559,2022,00C000
CAN,196.873,1970,FFC000
CZE,196.505,2013,80FFFF
BRA,195.275,2017,C00000
IDN,194.332,2001,0080FF
ITA,193.911,2006,C0C0FF
ITA,193.013,2004,C0C0FF
TUR,192.337,1995,8080FF
TWN,191.852,1995,FF80FF
KOR,191.791,1983,80FF00
BRA,191.647,2013,C00000
THA,191.562,2012,00C000
ITA,191.534,2005,C0C0FF
CZE,191.266,2016,80FFFF
BRA,190.978,2018,C00000
CZE,190.436,2014,80FFFF
PHL,190.139,2018,FF00C0
CAN,189.93,1968,FFC000
CZE,189.861,2015,80FFFF
ITA,189.848,2007,C0C0FF
FRA,189.22,1998,FFFF80
BEL,189.134,1970,C0FF00
THA,188.535,2013,00C000
ROU,188.197,1987,FFC0C0
CZE,187.278,2017,80FFFF
VNM,187.222,2012,FF8080
CAN,187.127,1971,FFC000
TUR,186.522,1990,8080FF
ESP,186.394,1996,00C0FF
TWN,186.096,1994,FF80FF
CZE,186.013,2018,80FFFF
BRA,185.15,2016,C00000
CAN,184.777,1974,FFC000
MYS,184.584,2012,C000FF
TUR,184.254,1994,8080FF
TUR,183.707,1993,8080FF
ITA,183.701,2008,C0C0FF
CAN,183.37,1969,FFC000
ITA,182.733,2012,C0C0FF
THA,182.519,2011,00C000
ESP,182.382,1988,00C0FF
CAN,181.858,1973,FFC000
PAK,181.748,2020,C0FFC0
CAN,181.723,2018,FFC000
FRA,181.661,1996,FFFF80
ESP,180.172,2012,00C0FF
CAN,179.986,1965,FFC000
PHL,179.974,2017,FF00C0
CAN,179.765,1975,FFC000
KOR,179.69,1982,80FF00
BRA,179.673,2011,C00000
BRA,179.512,2019,C00000
THA,179.485,2010,00C000
TWN,178.814,1993,FF80FF
MYS,178.482,2014,C000FF
ESP,178.462,1981,00C0FF
ITA,178.27,2011,C0C0FF
BRA,177.8,2012,C00000
ITA,177.59,1984,C0C0FF
KOR,177.29,1981,80FF00
PAK,177.129,2022,C0FFC0
MEX,176.753,2017,FFFFC0
CAN,176.578,1972,FFC000
CAN,176.45,1966,FFC000
ROU,175.764,1986,FFC0C0
TUR,175.671,1989,8080FF
ITA,175.334,1985,C0C0FF
MYS,175.112,2013,C000FF
THA,174.895,2009,00C000
CAN,174.822,1967,FFC000
THA,174.309,2008,00C000
ROU,173.543,1985,FFC0C0
ITA,172.345,1986,C0C0FF
ITA,172.299,2003,C0C0FF
MYS,171.742,2010,C000FF
MYS,171.683,2011,C000FF
MEX,171.327,2011,FFFFC0
ITA,171.077,1987,C0C0FF
FRA,170.496,1995,FFFF80
ITA,170.259,1990,C0C0FF
CAN,170.179,2019,FFC000
FRA,169.449,1999,FFFF80
FRA,169.333,1993,FFFF80
VNM,169.257,2010,FF8080
BRA,168.198,2010,C00000
CZE,167.363,2019,80FFFF
ITA,167.309,1989,C0C0FF
ITA,167.298,1982,C0C0FF
ROU,166.856,1983,FFC0C0
ROU,166.565,1984,FFC0C0
FRA,166.542,1994,FFFF80
FRA,164.761,2000,FFFF80
CZE,163.592,2022,80FFFF
BRA,163.133,2020,C00000
BRA,162.662,2022,C00000
ITA,161.724,1991,C0C0FF
THA,161.628,2007,00C000
TUR,161.238,1987,8080FF
ITA,160.354,1988,C0C0FF
BRA,160.132,2008,C00000
ITA,159.678,2002,C0C0FF
ESP,159.173,2015,00C0FF
FRA,159.098,1997,FFFF80
ITA,159.028,2010,C0C0FF
TWN,159.023,1992,FF80FF
FRA,157.979,2003,FFFF80
BRA,157.872,2007,C00000
MEX,157.545,2018,FFFFC0
ITA,157.403,2013,C0C0FF
ESP,157.052,2008,00C0FF
BRA,156.657,2004,C00000
BEL,156.617,1971,C0FF00
ITA,156.586,1983,C0C0FF
PAK,156.562,2019,C0FFC0
ESP,156.41,2017,00C0FF
FRA,156.185,2005,FFFF80
TUR,155.889,1988,8080FF
ITA,154.697,2001,C0C0FF
KOR,153.504,1980,80FF00
ITA,153.447,2014,C0C0FF
IDN,153.069,2000,0080FF
TUR,152.725,1986,8080FF
PHL,152.19,2016,FF00C0
BRA,151.181,2000,C00000
ROU,151.143,1981,FFC0C0
BRA,151.085,2005,C00000
CZE,150.807,2021,80FFFF
MEX,150.415,2019,FFFFC0
FRA,150.388,2004,FFFF80
ITA,149.632,1981,C0C0FF
BEL,149.583,1972,C0FF00
BRA,149.419,2003,C00000
FRA,149.409,2007,FFFF80
MEX,149.266,2012,FFFFC0
BRA,148.974,2006,C00000
BRA,148.788,2001,C00000
ESP,148.759,2011,00C0FF
FRA,148.61,2002,FFFF80
CAN,148.405,2020,FFC000
MEX,148.227,2013,FFFFC0
MEX,148.119,2010,FFFFC0
MEX,147.939,2014,FFFFC0
MEX,147.65,2015,FFFFC0
ROU,146.058,1990,FFC0C0
ITA,146.003,1980,C0C0FF
ITA,145.58,2000,C0C0FF
CZE,145.435,2020,80FFFF
ESP,144.666,1980,00C0FF
MEX,144.633,2016,FFFFC0
ROU,144.421,1982,FFC0C0
FRA,144.318,2006,FFFF80
FRA,144.188,2001,FFFF80
UKR,144.071,2022,008000
BRA,144.01,2002,C00000
ITA,143.823,2009,C0C0FF
THA,143.818,2006,00C000
ROU,143.793,1980,FFC0C0
ITA,143.395,2015,C0C0FF
MEX,143.198,2006,FFFFC0
BRA,142.971,1997,C00000
BRA,142.119,1996,C00000
ITA,141.861,1992,C0C0FF
BRA,141.808,1999,C00000
GBR,141.172,2016,FF8000
ITA,140.907,1995,C0C0FF
ROU,140.514,1979,FFC0C0
FRA,140.409,2008,FFFF80
MEX,140.106,2002,FFFFC0
BRA,140.04,1998,C00000
TUR,138.781,1985,8080FF
VNM,138.261,2008,FF8080
CAN,138.155,2021,FFC000
KOR,137.734,1979,80FF00
BRA,137.73,1995,C00000
PAK,137.646,2018,C0FFC0
TWN,137.641,1991,FF80FF
IDN,136.964,1999,0080FF
ITA,136.562,1998,C0C0FF
ITA,136.379,1999,C0C0FF
ESP,135.362,2014,00C0FF
PHL,135.082,2015,FF00C0
THA,134.762,2005,00C000
FRA,134.494,2013,FFFF80
BEL,134.267,1974,C0FF00
ESP,134.022,2018,00C0FF
FRA,133.871,2010,FFFF80
MEX,133.43,2005,FFFFC0
ESP,132.547,2013,00C0FF
MEX,131.584,2007,FFFFC0
ITA,131.551,1997,C0C0FF
BRA,131.332,1994,C00000
ITA,131.003,1994,C0C0FF
ROU,130.465,1978,FFC0C0
VNM,129.732,2009,FF8080
ITA,129.658,1996,C0C0FF
BRA,129.207,2009,C00000
FRA,128.7,2012,FFFF80
NLD,128.667,2015,FFC0FF
ESP,128.128,1977,00C0FF
BRA,127.964,1991,C00000
BRA,127.936,1993,C00000
ITA,127.732,2016,C0C0FF
TWN,127.185,1989,FF80FF
HUN,126.883,1965,C0FFFF
BEL,126.491,1982,C0FF00
BEL,126.293,1981,C0FF00
BRA,126.268,1988,C00000
TWN,125.66,1990,FF80FF
BEL,125.528,1973,C0FF00
ESP,125.499,1979,00C0FF
BRA,125.291,1989,C00000
BEL,125.179,1984,C0FF00
FRA,125.028,2009,FFFF80
BEL,124.827,1985,C0FF00
THA,124.673,2004,00C000
ITA,124.441,1979,C0C0FF
BRA,124.18,1992,C00000
ITA,124.07,1993,C0C0FF
PHL,123.766,2014,FF00C0
BEL,123.632,1990,C0FF00
BRA,123.555,1987,C00000
ESP,123.499,1975,00C0FF
MYS,123.463,2009,C000FF
ROU,122.874,1995,FFC0C0
ROU,122.788,1996,FFC0C0
ESP,122.07,2016,00C0FF
TWN,121.934,1988,FF80FF
BEL,121.915,1980,C0FF00
ROU,121.911,1991,FFC0C0
HUN,121.685,1966,C0FFFF
BEL,120.935,1979,C0FF00
BGR,120.475,1986,FFD000
BGR,120.37,1987,FFD000
ROU,120.032,1992,FFC0C0
MEX,119.746,2009,FFFFC0
ESP,119.615,1976,00C0FF
NLD,119.278,2016,FFC0FF
ROU,118.893,1994,FFC0C0
ROU,118.722,1993,FFC0C0
BEL,118.261,1991,C0FF00
BRA,117.993,1986,C00000
MEX,117.545,2008,FFFFC0
ESP,117.475,1972,00C0FF
BGR,117.207,1985,FFD000
BRA,116.548,1985,C00000
PHL,116.335,2013,FF00C0
ROU,116.184,1977,FFC0C0
TUR,115.939,1984,8080FF
KOR,115.067,1978,80FF00
ESP,115.056,1973,00C0FF
ITA,114.788,1970,C0C0FF
ROU,114.742,1976,FFC0C0
ESP,114.707,1971,00C0FF
BGR,114.451,1989,FFD000
ITA,114.346,1967,C0C0FF
ITA,114.323,1975,C0C0FF
GBR,114.227,2017,FF8000
ROU,114.209,2007,FFC0C0
ESP,114.137,1970,00C0FF
ITA,114.021,1974,C0C0FF
KOR,113.718,1977,80FF00
MYS,113.689,2008,C000FF
ITA,113.672,1969,C0C0FF
FRA,113.607,2011,FFFF80
ITA,113.392,1978,C0C0FF
ITA,113.358,1976,C0C0FF
ROU,113.254,2006,FFC0C0
ROU,113.055,1975,FFC0C0
ESP,112.811,1965,00C0FF
BGR,112.555,1982,FFD000
BEL,112.535,1989,C0FF00
BGR,112.299,1984,FFD000
BGR,112.136,1988,FFD000
BGR,112.125,1983,FFD000
ITA,111.904,2017,C0C0FF
BRA,111.621,1990,C00000
ROU,111.58,1997,FFC0C0
ITA,111.474,1977,C0C0FF
ESP,111.439,1974,00C0FF
THA,111.272,2003,00C000
ITA,110.892,1971,C0C0FF
ITA,110.741,1968,C0C0FF
ESP,110.113,1978,00C0FF
ROU,109.887,2008,FFC0C0
ESP,109.671,2009,00C0FF
ROU,109.055,1974,FFC0C0
THA,108.942,2002,00C000
VNM,108.74,2005,FF8080
BEL,108.544,1978,C0FF00
GRC,108.476,2001,D000FF
ESP,108.043,1969,00C0FF
BEL,107.94,1983,C0FF00
BEL,107.766,1994,C0FF00
GRC,107.558,2004,D000FF
HUN,107.473,1970,C0FFFF
ESP,107.368,1968,00C0FF
CAN,107.233,2022,FFC000
BGR,107.136,1981,FFD000
BEL,107.108,1988,C0FF00
NLD,106.972,2017,FFC0FF
ROU,106.617,2003,FFC0C0
BEL,106.509,1986,C0FF00
FRA,106.46,2017,FFFF80
GRC,106.098,2005,D000FF
ESP,106.066,1967,00C0FF
BEL,105.995,1977,C0FF00
BEL,105.993,1987,C0FF00
BEL,105.84,1992,C0FF00
HUN,105.752,1969,C0FFFF
MEX,105.72,2004,FFFFC0
HUN,105.566,1967,C0FFFF
BGR,105.507,1980,FFD000
NLD,105.306,2014,FFC0FF
TWN,105.215,1987,FF80FF
GRC,104.948,2000,D000FF
GRC,104.927,2003,D000FF
ROU,104.842,2004,FFC0C0
THA,104.804,1997,00C000
ITA,104.705,1973,C0C0FF
BEL,104.504,1976,C0FF00
ESP,104.368,1966,00C0FF
GRC,104.366,2002,D000FF
ITA,104.344,1966,C0C0FF
HUN,104.193,1968,C0FFFF
KOR,104.17,1976,80FF00
HUN,104.03,1971,C0FFFF
VNM,103.844,2004,FF8080
DNK,103.723,1996,00D0FF
ROU,103.693,1973,FFC0C0
NLD,103.611,1995,FFC0FF
MEX,103.318,2003,FFFFC0
ITA,103.193,1972,C0C0FF
TUR,103.181,1983,8080FF
NLD,103.056,1965,FFC0FF
GRC,103.016,2007,D000FF
GRC,102.95,1998,D000FF
BEL,102.929,1995,C0FF00
MYS,102.822,2007,C000FF
ITA,102.567,2018,C0C0FF
ISR,102.469,2012,FF00D0
THA,102.078,2001,00C000
NLD,101.667,1990,FFC0FF
THA,101.623,1996,00C000
HUN,101.623,1973,C0FFFF
HUN,101.1,1972,C0FFFF
BGR,101.055,1997,FFD000
BGR,100.588,1979,FFD000
FRA,100.448,2014,FFFF80
ITA,100.32,1965,C0C0FF
BEL,100.279,1975,C0FF00
NLD,100.278,1994,FFC0FF
BEL,100.259,1993,C0FF00
NLD,100,2003,FFC0FF
NLD,100,1996,FFC0FF
ROU,99.982,2005,FFC0C0
FRA,99.874,2015,FFFF80
SVK,99.669,1988,D0FF00
IDN,99.512,1998,0080FF
SVK,99.355,1984,D0FF00
NLD,99.167,1998,FFC0FF
GRC,99.029,1999,D000FF
NLD,98.611,2004,FFC0FF
BRA,98.591,1984,C00000
SVK,98.564,1985,D0FF00
BGR,98.553,1975,FFD000
BEL,98.508,1996,C0FF00
HUN,98.425,1982,C0FFFF
GRC,98.411,1997,D000FF
GRC,98.008,2009,D000FF
NLD,97.778,2007,FFC0FF
GRC,97.707,2006,D000FF
BGR,97.552,1978,FFD000
FRA,97.53,2016,FFFF80
TWN,97.248,1986,FF80FF
NLD,97.222,1997,FFC0FF
BGR,97.21,1993,FFD000
GRC,96.969,2008,D000FF
HUN,96.924,1974,C0FFFF
GBR,96.786,2018,FF8000
NLD,96.667,2002,FFC0FF
BGR,96.249,1998,FFD000
SVK,96.134,1989,D0FF00
NLD,96.111,2018,FFC0FF
NLD,96.111,2001,FFC0FF
NLD,96.111,1988,FFC0FF
DNK,96.074,1991,00D0FF
BGR,96.058,1990,FFD000
HUN,95.808,1979,C0FFFF
SVK,95.633,1987,D0FF00
BGR,95.633,1973,FFD000
FIN,95.592,2003,00D000
ROU,95.465,2011,FFC0C0
NLD,95.278,1989,FFC0FF
ROU,95.27,2002,FFC0C0
FRA,95.259,2018,FFFF80
NLD,95.194,2013,FFC0FF
HUN,95.168,1977,C0FFFF
NLD,95.139,2012,FFC0FF
HUN,95.075,1978,C0FFFF
BGR,94.901,1972,FFD000
HKG,94.726,2014,D00000
GRC,94.659,2012,D000FF
HUN,94.401,1981,C0FFFF
GRC,94.366,1977,D000FF
GRC,94.249,1994,D000FF
NLD,94.167,2005,FFC0FF
NLD,94.167,1993,FFC0FF
SVK,94.156,1980,D0FF00
BGR,94.144,2011,FFD000
GRC,94.088,1992,D000FF
GRC,94.047,1993,D000FF
ROU,94.034,1998,FFC0C0
PHL,94.029,2012,FF00C0
BGR,94.005,1974,FFD000
HUN,93.947,1980,C0FFFF
GRC,93.932,1995,D000FF
NLD,93.889,1966,FFC0FF
TUR,93.773,1982,8080FF
GRC,93.727,1990,D000FF
NLD,93.611,1991,FFC0FF
HUN,93.563,1976,C0FFFF
KOR,93.447,1975,80FF00
SVK,93.401,1983,D0FF00
ISR,93.36,2007,FF00D0
NLD,93.333,1992,FFC0FF
BGR,93.284,1970,FFD000
SVK,93.273,1982,D0FF00
ISR,92.874,2004,FF00D0
IDN,92.729,1997,0080FF
HUN,92.528,1983,C0FFFF
NLD,92.5,2008,FFC0FF
GRC,92.424,1989,D000FF
HUN,92.342,1975,C0FFFF
ISR,92.337,2005,FF00D0
ISR,92.252,2011,FF00D0
ROU,92.086,1972,FFC0C0
BGR,92.075,1971,FFD000
ISR,91.988,2003,FF00D0
BGR,91.97,2007,FFD000
BEL,91.962,1997,C0FF00
ISR,91.87,2008,FF00D0
BGR,91.865,1976,FFD000
GRC,91.849,2011,D000FF
THA,91.696,2000,00C000
SVK,91.633,1981,D0FF00
GRC,91.506,2010,D000FF
BGR,91.493,1977,FFD000
BEL,91.477,1998,C0FF00
GRC,91.377,1996,D000FF
ISR,91.287,2006,FF00D0
SVK,91.076,1990,D0FF00
SVK,91.04,1986,D0FF00
HKG,90.376,2013,D00000
BGR,90.289,1992,FFD000
NLD,90.278,2000,FFC0FF
NLD,90.278,1967,FFC0FF
DNK,90.271,1994,00D0FF
GRC,90.171,1991,D000FF
HUN,90.039,1984,C0FFFF
ISR,89.966,2009,FF00D0
ISR,89.92,2010,FF00D0
PHL,89.853,2011,FF00C0
NLD,89.722,2006,FFC0FF
CHL,89.69,2017,FFD0D0
THA,89.396,1999,00C000
BGR,89.002,1995,FFD000
BGR,88.991,1994,FFD000
ISR,88.76,2002,FF00D0
GRC,88.725,1976,D000FF
BEL,88.684,2000,C0FF00
BGR,88.623,1996,FFD000
CHL,88.558,2014,FFD0D0
ROU,88.459,2001,FFC0C0
KOR,88.446,1974,80FF00
HUN,88.435,1985,C0FFFF
ROU,88.005,2012,FFC0C0
ROU,87.969,1971,FFC0C0
CHL,87.788,2013,FFD0D0
NLD,87.778,2010,FFC0FF
BGR,87.665,2008,FFD000
ROU,87.612,2009,FFC0C0
HUN,87.399,1986,C0FFFF
HUN,87.353,1987,C0FFFF
NLD,87.222,2009,FFC0FF
CHL,87.085,2019,FFD0D0
HKG,86.998,2007,D00000
NLD,86.944,1999,FFC0FF
NLD,86.583,2011,FFC0FF
CHL,86.562,2018,FFD0D0
CHL,86.261,2016,FFD0D0
FIN,86.154,2006,00D000
HKG,86.147,2011,D00000
BGR,86.018,2003,FFD000
GRC,85.969,1988,D000FF
FIN,85.879,2004,00D000
BGR,85.862,1991,FFD000
KOR,85.76,1973,80FF00
NLD,85.556,1968,FFC0FF
DNK,85.546,1986,00D0FF
ROU,85.536,2000,FFC0C0
MAR,85.418,2021,D0FFD0
BGR,85.283,1969,FFD000
CHL,85.055,2015,FFD0D0
BGR,84.829,1968,FFD000
MYS,84.819,2006,C000FF
HKG,84.797,2012,D00000
ITA,84.773,2022,C0C0FF
HKG,84.608,1993,D00000
DNK,84.57,1985,00D0FF
BEL,84.474,2001,C0FF00
SVK,84.108,1978,D0FF00
THA,84.085,1998,00C000
DNK,83.971,1987,00D0FF
ISR,83.969,2001,FF00D0
DNK,83.944,1993,00D0FF
GRC,83.91,1978,D000FF
MEX,83.674,2001,FFFFC0
THA,83.523,1995,00C000
TUR,83.503,1981,8080FF
BGR,83.428,2001,FFD000
ROU,83.291,1970,FFC0C0
HKG,83.248,2009,D00000
PAK,83.121,2017,C0FFC0
SVK,82.724,1979,D0FF00
ISR,82.442,2013,FF00D0
HUN,82.422,1988,C0FFFF
BGR,82.196,2004,FFD000
ROU,81.895,2010,FFC0C0
TUR,81.805,1980,8080FF
PHL,81.771,2010,FF00C0
BGR,81.75,2006,FFD000
FIN,81.747,1996,00D000
ROU,81.745,1999,FFC0C0
SVK,81.654,1972,D0FF00
FIN,81.353,2007,00D000
GRC,81.261,2013,D000FF
CHL,81.111,2021,FFD0D0
SVK,80.936,1991,D0FF00
BGR,80.51,2005,FFD000
BGR,80.428,2012,FFD000
NLD,80.278,1987,FFC0FF
SVK,80.224,1971,D0FF00
ESP,80.212,2010,00C0FF
SVK,80.212,1977,D0FF00
BEL,80.152,1999,C0FF00
MYS,80.065,2005,C000FF
BGR,80.047,2010,FFD000
DNK,80.025,1992,00D0FF
TWN,79.881,1985,FF80FF
HKG,79.862,2005,D00000
BRA,79.837,1983,C00000
HKG,79.734,2006,D00000
HKG,79.722,2008,D00000
HKG,79.688,2001,D00000
SVK,79.398,1973,D0FF00
BGR,79.253,1999,FFD000
VNM,79.237,2003,FF8080
SVK,79.131,1974,D0FF00
FIN,78.925,2010,00D000
SVK,78.793,1975,D0FF00
HKG,78.615,2003,D00000
DNK,78.568,1988,00D0FF
CHL,78.099,2012,FFD0D0
GRC,78.098,2014,D000FF
SVK,78.095,1976,D0FF00
BGR,78.084,1967,FFD000
HKG,77.901,2015,D00000
HKG,77.895,2016,D00000
MAR,77.799,2020,D0FFD0
MAR,77.666,2022,D0FFD0
FIN,77.556,1994,00D000
ITA,77.534,2019,C0C0FF
MAR,77.487,2019,D0FFD0
FIN,77.428,1997,00D000
TUR,77.281,1979,8080FF
DNK,77.108,1997,00D0FF
MYS,77.079,2004,C000FF
BGR,76.83,2002,FFD000
ROU,76.66,1969,FFC0C0
ISR,76.612,2014,FF00D0
GRC,76.595,1987,D000FF
FIN,76.591,2002,00D000
SVK,76.473,1970,D0FF00
BGR,76.237,2015,FFD000
MEX,76.187,2000,FFFFC0
NLD,76.111,1986,FFC0FF
SVK,75.856,1969,D0FF00
DNK,75.46,1995,00D0FF
TUR,75.409,1978,8080FF
TWN,75.408,1984,FF80FF
IDN,75.189,1996,0080FF
GRC,75.083,1975,D000FF
ISR,75.027,2015,FF00D0
HKG,74.941,2018,D00000
NLD,74.667,2019,FFC0FF
FRA,74.536,2019,FFFF80
TUR,74.327,1977,8080FF
NLD,74.167,1984,FFC0FF
PHL,73.92,2008,FF00C0
NLD,73.889,1985,FFC0FF
BGR,73.852,2014,FFD000
HUN,73.827,1989,C0FFFF
BGR,73.793,2009,FFD000
HKG,73.406,2004,D00000
THA,73.217,1994,00C000
BGR,73.194,2000,FFD000
CHL,73.146,2020,FFD0D0
HKG,73.06,1992,D00000
HKG,72.968,2017,D00000
VNM,72.92,2007,FF8080
NLD,72.778,1969,FFC0FF
BGR,72.747,2022,FFD000
ISR,72.745,2000,FF00D0
HKG,72.423,2010,D00000
BEL,72.416,2002,C0FF00
TUR,72.141,1976,8080FF
SVK,72.118,1968,D0FF00
SVK,72.109,1992,D0FF00
EST,72.012,1990,D0D0FF
BGR,71.908,1966,FFD000
HKG,71.769,2019,D00000
HUN,71.609,1990,C0FFFF
DNK,71.498,1980,00D0FF
SVK,71.189,1993,D0FF00
SVK,71.114,1966,D0FF00
HKG,71.013,1989,D00000
BGR,71,2017,FFD000
BRA,70.992,1982,C00000
DNK,70.834,1990,00D0FF
PHL,70.559,2009,FF00C0
FIN,70.489,2001,00D000
GRC,70.303,1985,D000FF
SVK,70.231,1965,D0FF00
ROU,70.09,2015,FFC0C0
BEL,70.049,2003,C0FF00
MEX,69.79,2022,FFFFC0
BGR,69.733,1965,FFD000
PAK,69.673,2008,C0FFC0
MEX,69.548,1999,FFFFC0
DNK,69.386,1984,00D0FF
BGR,69.126,2013,FFD000
GBR,69.043,2019,FF8000
DNK,68.932,1982,00D0FF
EST,68.931,1987,D0D0FF
HKG,68.919,1991,D00000
TUR,68.768,1975,8080FF
BRA,68.645,1980,C00000
FIN,68.605,1995,00D000
SVK,68.573,1967,D0FF00
ROU,68.356,2013,FFC0C0
MEX,68.348,1998,FFFFC0
EST,68.342,1986,D0D0FF
EST,68.071,1989,D0D0FF
VNM,68.059,2002,FF8080
ISR,67.954,1998,FF00D0
KOR,67.815,1972,80FF00
ROU,67.588,2014,FFC0C0
EST,67.52,1985,D0D0FF
BRA,67.158,1981,C00000
GRC,67.093,1986,D000FF
CHL,66.986,2011,FFD0D0
MEX,66.864,1997,FFFFC0
MEX,66.8,1996,FFFFC0
ISR,66.741,1999,FF00D0
DNK,66.683,2003,00D0FF
HUN,66.683,1991,C0FFFF
VNM,66.615,2006,FF8080
MEX,66.491,2020,FFFFC0
ROU,66.34,1968,FFC0C0
HKG,66.279,1988,D00000
BGR,66.225,2016,FFD000
TUR,66.221,1974,8080FF
KOR,66.163,1971,80FF00
EST,66.038,1991,D0D0FF
DNK,65.83,1983,00D0FF
GBR,65.807,2021,FF8000
EST,65.754,1988,D0D0FF
DNK,65.532,1998,00D0FF
KOR,65.465,1970,80FF00
GRC,65.441,2015,D000FF
KOR,65.209,1966,80FF00
ITA,65.182,2021,C0C0FF
BEL,65.154,2004,C0FF00
HKG,65.151,1995,D00000
NLD,65.028,2021,FFC0FF
TWN,65,1983,FF80FF
DNK,64.735,2006,00D0FF
DNK,64.57,1989,00D0FF
NLD,64.5,2022,FFC0FF
ISR,64.121,2016,FF00D0
FIN,64.118,2011,00D000
HKG,63.872,1990,D00000
FIN,63.689,1993,00D000
COL,63.547,2016,FFFFD0
FIN,63.539,1998,00D000
SVK,63.495,1994,D0FF00
BGR,63.447,2018,FFD000
GBR,63.383,2020,FF8000
THA,63.319,1993,00C000
SVK,63.311,1995,D0FF00
FRA,63.31,2021,FFFF80
ISR,63.302,1997,FF00D0
PAK,63.227,2007,C0FFC0
IDN,63.077,1995,0080FF
BRA,62.929,1979,C00000
PHL,62.697,2007,FF00C0
ROU,62.51,2017,FFC0C0
FIN,62.49,2009,00D000
ROU,62.379,2016,FFC0C0
SVK,62.284,1996,D0FF00
KOR,62.209,1967,80FF00
COL,62.167,2014,FFFFD0
PAK,62.121,2016,C0FFC0
FIN,62.044,2008,00D000
HKG,61.989,2002,D00000
PHL,61.837,2005,FF00C0
MYS,61.784,2003,C000FF
FIN,61.566,1999,00D000
NLD,61.389,1983,FFC0FF
KOR,61.337,1969,80FF00
FIN,61.287,1990,00D000
FIN,61.212,1991,00D000
CHL,61.168,2022,FFD0D0
BGR,60.908,2021,FFD000
TUR,60.72,1973,8080FF
GRC,60.627,1984,D000FF
ROU,60.51,1967,FFC0C0
HKG,60.441,1994,D00000
HUN,60.135,1992,C0FFFF
MAR,59.892,2018,D0FFD0
BEL,59.866,2005,C0FF00
ROU,59.622,2018,FFC0C0
VNM,59.599,2001,FF8080
FIN,59.5,1988,00D000
FRA,59.458,2022,FFFF80
NLD,59.444,1982,FFC0FF
FIN,59.427,1987,00D000
TUR,59.406,1972,8080FF
ITA,59.253,2020,C0C0FF
BGR,59.153,2019,FFD000
AUT,59.115,1965,FFD0FF
BEL,59.077,2006,C0FF00
ESP,58.984,2019,00C0FF
KOR,58.731,1968,80FF00
GBR,58.722,2022,FF8000
COL,58.69,2013,FFFFD0
PHL,58.604,2006,FF00C0
SVK,58.491,1997,D0FF00
FIN,58.327,2000,00D000
MEX,58.259,1995,FFFFC0
ISR,58.213,1996,FF00D0
FIN,58.206,1989,00D000
ISR,58.193,2017,FF00D0
FIN,58.041,2013,00D000
FIN,58.026,1985,00D000
BRA,57.935,1978,C00000
ISR,57.899,2019,FF00D0
ROU,57.781,2019,FFC0C0
COL,57.78,2015,FFFFD0
KOR,57.592,1965,80FF00
GRC,57.336,1974,D000FF
IDN,57.317,1994,0080FF
IDN,57.297,1993,0080FF
PAK,57.296,2009,C0FFC0
HKG,57.289,1987,D00000
DNK,57.144,1981,00D0FF
THA,56.847,1992,00C000
